WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
25.6071,1,1,5,2,3,3,1,2,1,2,140000,1900,3,202211,1.0273,22110171,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,2,2,180000,2500,3,202211,1.0273,22110172,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,2,3,4,1,1,2,2,130000,910,3,202211,1.0273,22110173,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,5,2,3,4,1,3,2,2,140000,1300,3,202211,1.0273,22110174,2,1,2,2,1,2,2,1,1,1,1
9.5947,2,1,3,2,3,4,1,1,2,2,160000,1800,3,202211,1.0273,22110175,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,3,2,3,4,1,1,1,2,240000,1200,3,202211,1.0273,22110176,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,1,3,4,1,1,2,2,9,1400,3,202211,1.0273,22110177,1,3,1,1,1,1,1,1,1,1,1
9.5947,1,1,3,2,1,4,3,1,2,2,150000,1500,1,202211,1.0273,22110178,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,3,2,2,4,1,1,2,2,120000,1100,1,202211,1.0273,22110179,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,3,2,2,4,3,1,2,2,210000,1300,3,202211,1.0273,22110180,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,3,2,3,4,3,1,2,2,140000,1200,3,202211,1.0273,22110181,2,1,2,2,2,2,2,2,2,2,1
9.5947,2,1,3,2,1,4,3,1,1,2,160000,1700,3,202211,1.0273,22110182,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,3,4,3,2,2,2,140000,1100,3,202211,1.0273,22110183,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,2,1,4,3,1,2,2,170000,1300,1,202211,1.0273,22110184,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,2,1,4,3,1,2,2,170000,1300,1,202211,1.0273,22110185,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,2,2,120000,1600,3,202211,1.0273,22110186,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,2,1,4,3,1,2,2,260000,1500,1,202211,1.0273,22110187,2,2,2,2,1,1,2,1,1,1,1
9.5947,2,1,4,2,1,4,3,1,1,2,130000,1800,3,202211,1.0273,22110188,2,2,2,2,2,2,2,1,1,1,1
9.5947,2,1,3,2,1,4,3,1,1,2,300000,1200,3,202211,1.0273,22110189,2,2,2,2,2,2,1,1,2,1,1
9.5947,1,1,5,2,1,4,3,3,2,2,140000,1200,3,202211,1.0273,22110190,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,1,4,3,1,2,2,150000,1400,3,202211,1.0273,22110191,1,1,1,1,1,1,1,1,1,1,1
9.5947,1,1,4,2,1,4,2,1,2,2,200000,1200,3,202211,1.0273,22110192,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,5,2,1,4,3,2,2,2,150000,1400,3,202211,1.0273,22110193,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,1,4,3,1,1,2,150000,1400,3,202211,1.0273,22110194,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,1,4,3,1,2,2,160000,1600,3,202211,1.0273,22110195,1,1,1,1,1,1,1,1,1,1,1
9.5947,1,1,4,2,2,4,3,2,1,2,190000,910,3,202211,1.0273,22110196,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,4,2,1,4,3,1,2,2,140000,1300,1,202211,1.0273,22110197,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,1,4,3,1,2,2,140000,1300,3,202211,1.0273,22110198,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,4,2,2,4,3,1,2,2,230000,1200,3,202211,1.0273,22110199,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,4,2,1,4,3,1,2,2,200000,1300,3,202211,1.0273,22110200,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,4,2,1,4,3,1,2,2,150000,1400,3,202211,1.0273,22110201,2,1,1,1,1,1,1,1,1,1,1
9.5947,1,1,3,2,1,4,1,1,2,2,140000,1100,3,202211,1.0273,22110202,2,2,2,2,2,2,1,1,2,1,1
9.5947,2,1,3,2,3,4,1,1,2,2,130000,1300,3,202211,1.0273,22110203,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,1,2,2,240000,2000,3,202211,1.0273,22110204,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,5,2,3,3,1,1,1,2,120000,1100,1,202211,1.0273,22110205,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,4,1,3,3,1,1,1,2,9,1700,3,202211,1.0273,22110206,1,3,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,2,3,1,1,2,2,160000,1800,3,202211,1.0273,22110207,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,4,2,3,3,1,1,2,2,190000,2500,3,202211,1.0273,22110208,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,1,3,1,1,1,2,120000,1100,1,202211,1.0273,22110209,2,1,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,1,2,2,160000,1700,3,202211,1.0273,22110210,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,4,2,3,3,1,1,2,2,150000,1500,3,202211,1.0273,22110211,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,4,2,3,3,1,1,2,2,170000,2000,3,202211,1.0273,22110212,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,4,2,3,3,1,1,2,2,170000,1900,3,202211,1.0273,22110213,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,1,3,1,1,2,2,170000,1100,1,202211,1.0273,22110214,2,2,2,2,2,2,2,2,2,2,2
25.6071,1,1,3,2,1,3,1,1,3,2,150000,1600,3,202211,1.0273,22110215,2,1,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,1,2,200000,2500,3,202211,1.0273,22110216,2,2,2,2,2,2,2,2,2,2,2
25.6071,1,1,3,2,3,3,1,1,2,2,110000,1700,3,202211,1.0273,22110217,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,2,2,240000,2500,3,202211,1.0273,22110218,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,4,2,1,4,3,1,2,2,130000,1100,1,202211,1.0273,22110219,1,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,2,2,1,1,1,2,250000,1900,3,202211,1.0273,22110220,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,1,2,1,1,2,2,140000,1100,3,202211,1.0273,22110221,2,1,1,1,1,2,1,1,2,1,1
8.6091,2,1,3,1,1,2,1,1,1,2,9,2000,3,202211,1.0273,22110222,1,3,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,1,2,1,1,2,2,160000,1600,3,202211,1.0273,22110223,1,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,3,2,4,1,1,2,160000,1700,1,202211,1.0273,22110224,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,1,2,2,87000,1300,3,202211,1.0273,22110225,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,1,2,2,190000,1900,3,202211,1.0273,22110226,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,2,2,170000,1900,3,202211,1.0273,22110227,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,3,3,1,1,2,2,170000,2000,3,202211,1.0273,22110228,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,4,2,3,3,1,2,2,2,160000,2500,3,202211,1.0273,22110229,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,2,1,2,3,1,2,2,120000,1200,3,202211,1.0273,22110230,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,2,1,2,1,1,2,2,140000,1200,3,202211,1.0273,22110231,2,1,2,2,2,2,1,2,2,2,2
8.6091,1,1,3,2,1,2,1,1,2,2,160000,1700,3,202211,1.0273,22110232,1,1,1,1,1,1,1,1,1,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,130000,1500,3,202211,1.0273,22110233,2,2,2,2,2,2,2,1,1,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,130000,1400,3,202211,1.0273,22110234,2,2,2,2,2,2,2,1,1,1,1
8.6091,1,1,5,2,1,2,1,1,2,2,170000,1700,3,202211,1.0273,22110235,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,2,1,2,1,1,2,2,140000,1200,3,202211,1.0273,22110236,1,1,2,2,1,1,1,1,1,1,1
8.6091,1,1,3,2,1,2,1,1,3,2,89000,1200,3,202211,1.0273,22110237,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,1,2,1,1,3,2,150000,1500,3,202211,1.0273,22110238,1,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,1,2,1,1,2,2,150000,1700,3,202211,1.0273,22110239,2,2,2,2,2,2,1,1,2,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,140000,1200,3,202211,1.0273,22110240,1,1,1,1,1,1,1,1,1,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,110000,1600,3,202211,1.0273,22110241,2,2,2,2,2,2,1,1,2,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,130000,1600,3,202211,1.0273,22110242,2,2,2,2,2,2,2,1,1,1,1
8.6091,2,1,3,2,1,2,1,1,2,2,140000,1700,3,202211,1.0273,22110243,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,2,1,2,1,1,2,2,160000,1500,3,202211,1.0273,22110244,2,2,2,2,2,1,1,1,1,1,1
25.6071,2,1,3,2,3,3,1,1,2,2,100000,1700,3,202211,1.0273,22110245,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,5,2,3,3,1,1,2,2,160000,1700,3,202211,1.0273,22110246,1,1,1,1,1,1,1,1,1,1,1
25.6071,1,1,4,2,3,3,1,1,2,2,170000,2000,3,202211,1.0273,22110247,2,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,3,2,1,1,1,2,180000,2000,3,202211,1.0273,22110248,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,3,2,1,1,2,2,170000,2000,3,202211,1.0273,22110249,2,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,3,2,1,1,2,2,250000,2000,3,202211,1.0273,22110250,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,3,2,1,1,1,2,110000,1300,3,202211,1.0273,22110251,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,3,2,3,1,2,2,120000,1700,1,202211,1.0273,22110252,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,3,2,1,1,2,2,160000,2000,3,202211,1.0273,22110253,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,3,2,2,4,1,1,2,2,160000,1700,3,202211,1.0273,22110254,2,1,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,1,1,2,1,1,2,2,9,1300,3,202211,1.0273,22110255,2,3,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,2,2,1,1,2,2,180000,2400,3,202211,1.0273,22110256,2,1,2,2,2,2,2,2,2,2,2
8.6091,1,1,3,1,1,2,4,1,2,2,9,1300,3,202211,1.0273,22110257,2,3,2,2,2,2,2,2,2,2,2
9.5947,2,1,4,2,1,4,3,1,1,2,140000,1200,3,202211,1.0273,22110258,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,3,2,3,4,3,1,2,2,96000,1600,3,202211,1.0273,22110259,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,4,2,1,4,3,1,3,2,150000,1600,3,202211,1.0273,22110260,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,5,2,3,4,1,3,2,2,96000,1300,3,202211,1.0273,22110261,2,2,2,2,2,2,1,2,2,2,2
9.5947,2,1,4,2,3,4,1,2,2,2,160000,2200,3,202211,1.0273,22110262,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,3,2,1,1,1,1,2,2,120000,1200,3,202211,1.0273,22110263,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,3,2,1,1,1,1,2,2,140000,1300,3,202211,1.0273,22110264,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,1,3,1,1,2,2,87000,1600,3,202211,1.0273,22110265,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,2,1,2,180000,1500,3,202211,1.0273,22110266,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,3,2,1,2,1,1,1,2,160000,1700,3,202211,1.0273,22110267,1,1,1,1,1,1,1,1,1,1,1
8.6091,2,1,3,2,1,2,1,1,1,2,140000,1400,3,202211,1.0273,22110268,1,1,1,1,1,1,1,1,1,1,1
8.6091,1,1,3,2,1,2,1,1,2,2,130000,1500,3,202211,1.0273,22110269,2,2,2,2,2,2,1,1,2,1,1
25.6071,2,1,3,2,3,3,1,1,1,2,130000,1600,3,202211,1.0273,22110270,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,3,2,2,150000,1600,3,202211,1.0273,22110271,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,3,3,1,1,2,2,170000,2100,3,202211,1.0273,22110272,2,1,2,2,2,2,1,2,1,1,2
9.5947,2,1,3,2,3,4,1,1,2,2,160000,1500,3,202211,1.0273,22110273,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,3,2,2,4,1,1,2,2,150000,1500,3,202211,1.0273,22110274,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,3,2,2,4,1,1,2,2,140000,1200,3,202211,1.0273,22110275,1,1,1,1,1,1,1,1,1,1,1
9.5947,2,1,3,2,3,4,1,1,2,2,140000,1300,1,202211,1.0273,22110276,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,3,2,2,1,1,1,2,2,130000,1400,3,202211,1.0273,22110277,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,3,2,160000,1700,1,202211,1.0273,22110278,2,1,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,2,2,230000,1900,3,202211,1.0273,22110279,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,1,2,150000,1500,3,202211,1.0273,22110280,2,1,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,2,2,210000,1400,3,202211,1.0273,22110281,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,2,2,120000,1300,3,202211,1.0273,22110282,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,1,2,140000,1300,3,202211,1.0273,22110283,2,1,1,1,2,2,2,2,2,2,2
6.725,1,1,3,2,1,1,1,1,2,2,150000,1400,3,202211,1.0273,22110284,1,1,1,1,1,1,1,1,1,1,1
6.725,1,1,3,2,1,1,1,1,2,2,210000,1400,3,202211,1.0273,22110285,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,3,2,3,1,1,1,2,2,100000,1200,3,202211,1.0273,22110286,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,2,2,2,170000,2000,3,202211,1.0273,22110287,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,3,3,1,2,1,2,190000,1700,3,202211,1.0273,22110288,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,1,3,2,160000,1900,3,202211,1.0273,22110289,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,5,2,3,3,1,1,1,2,180000,2000,3,202211,1.0273,22110290,2,2,2,2,2,2,2,2,2,1,1
25.6071,2,1,3,2,2,3,1,1,1,2,240000,2000,3,202211,1.0273,22110291,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,1,3,1,2,2,2,120000,1600,3,202211,1.0273,22110292,2,2,2,2,2,2,2,1,1,1,1
25.6071,2,1,5,2,3,3,1,2,2,2,130000,1700,3,202211,1.0273,22110293,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,2,2,2,140000,1600,3,202211,1.0273,22110294,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,3,3,1,2,2,2,180000,2200,3,202211,1.0273,22110295,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,2,3,1,2,2,2,87000,1600,3,202211,1.0273,22110296,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,4,2,3,3,1,1,2,2,110000,1300,3,202211,1.0273,22110297,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,5,2,3,3,1,1,2,2,150000,1600,3,202211,1.0273,22110298,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,5,2,1,3,1,1,2,2,170000,2100,3,202211,1.0273,22110299,2,1,1,1,2,2,1,1,2,1,1
25.6071,2,1,5,2,3,3,1,1,2,2,170000,2000,3,202211,1.0273,22110300,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,5,2,3,3,1,1,1,2,180000,2100,3,202211,1.0273,22110301,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,1,2,2,240000,2500,3,202211,1.0273,22110302,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,5,2,3,3,1,1,2,2,110000,2000,3,202211,1.0273,22110303,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,3,2,2,3,1,2,2,2,160000,1800,3,202211,1.0273,22110304,2,1,1,1,1,2,1,1,1,1,1
25.6071,2,1,3,2,2,3,1,1,2,2,170000,2000,3,202211,1.0273,22110305,1,1,1,1,1,1,1,1,1,1,1
25.6071,2,1,3,2,2,3,1,1,2,2,150000,1300,3,202211,1.0273,22110306,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,1,2,3,4,0,0,1,2,140000,1300,3,202211,1.0273,22110307,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,1,2,3,4,0,0,3,2,150000,1400,3,202211,1.0273,22110308,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,1,2,3,4,0,0,1,2,150000,1500,1,202211,1.0273,22110309,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,2,2,2,4,0,0,2,2,140000,1300,1,202211,1.0273,22110310,1,1,1,1,1,1,1,2,1,1,2
9.5947,1,1,1,2,1,4,0,0,2,2,140000,1300,3,202211,1.0273,22110311,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,1,2,1,4,0,0,2,2,170000,1700,3,202211,1.0273,22110312,2,2,2,2,2,2,2,2,1,1,2
6.3965,2,1,2,1,1,5,0,0,2,3,9,3100,3,202211,1.0273,22110313,1,3,1,1,1,1,1,2,1,1,2
9.5947,2,1,2,2,1,4,0,0,2,2,240000,1500,1,202211,1.0273,22110314,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,2,2,1,4,0,0,3,2,140000,1100,3,202211,1.0273,22110315,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,1,2,2,4,0,0,1,2,150000,1400,3,202211,1.0273,22110316,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,1,2,1,4,0,0,1,2,160000,1600,3,202211,1.0273,22110317,1,1,1,1,1,1,1,2,1,1,2
9.5947,2,1,1,2,2,4,0,0,1,2,190000,1500,1,202211,1.0273,22110318,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,1,2,1,1,0,0,1,2,150000,1600,3,202211,1.0273,22110319,1,1,1,1,1,1,1,2,1,1,2
6.725,2,1,1,2,3,1,0,0,1,2,130000,990,3,202211,1.0273,22110320,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,1,2,1,1,0,0,2,2,130000,990,3,202211,1.0273,22110321,1,1,1,1,1,1,1,2,1,1,2
6.725,2,1,1,2,1,1,0,0,2,2,140000,1300,3,202211,1.0273,22110322,2,1,2,2,2,2,2,2,2,2,2
6.725,1,1,1,1,1,1,0,0,1,2,9,1300,3,202211,1.0273,22110323,2,3,2,2,2,2,2,2,2,2,2
6.725,1,1,1,2,3,1,0,0,1,2,150000,990,1,202211,1.0273,22110324,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,1,2,3,1,0,0,1,2,150000,1500,3,202211,1.0273,22110325,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,1,1,1,1,0,0,1,2,9,990,3,202211,1.0273,22110326,2,3,2,2,2,2,2,2,2,2,2
6.725,2,1,1,2,3,1,0,0,2,2,160000,1600,3,202211,1.0273,22110327,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,1,2,3,3,0,0,2,2,190000,2500,3,202211,1.0273,22110328,1,1,1,1,1,1,1,2,1,1,2
25.6071,2,1,2,2,3,3,0,0,2,2,170000,1900,3,202211,1.0273,22110329,1,1,1,1,1,1,1,2,1,1,2
9.5947,1,1,1,2,3,4,0,0,1,2,150000,1600,3,202211,1.0273,22110330,1,1,1,1,1,1,1,2,1,1,2
8.6091,1,1,1,2,1,2,0,0,2,2,150000,1100,3,202211,1.0273,22110331,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,1,2,1,2,0,0,1,2,180000,2400,3,202211,1.0273,22110332,1,1,1,1,1,1,1,2,1,1,2
25.6071,1,1,1,2,3,3,0,0,2,2,170000,1900,3,202211,1.0273,22110333,1,1,1,1,1,1,1,2,1,1,2
8.6091,1,1,1,2,1,2,0,0,2,2,120000,1400,3,202211,1.0273,22110334,2,2,2,2,2,2,2,2,1,1,2
8.6091,2,1,1,2,1,2,0,0,2,2,140000,1200,3,202211,1.0273,22110335,1,1,1,1,1,1,1,2,1,1,2
8.6091,1,1,1,2,1,2,0,0,2,2,120000,1400,3,202211,1.0273,22110336,2,2,2,2,2,2,2,2,1,1,2
8.6091,2,1,1,2,1,2,0,0,2,2,120000,1600,3,202211,1.0273,22110337,2,2,2,2,2,2,1,2,2,1,2
6.725,2,1,1,2,3,1,0,0,2,2,130000,1300,3,202211,1.0273,22110338,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,1,2,1,1,0,0,1,2,160000,1900,3,202211,1.0273,22110339,1,1,1,1,1,1,1,2,1,1,2
6.725,2,1,1,2,1,1,0,0,1,2,110000,1200,3,202211,1.0273,22110340,2,2,2,2,2,2,2,2,2,2,2
6.725,1,1,1,2,1,1,0,0,1,2,150000,1400,3,202211,1.0273,22110341,1,1,1,1,1,1,1,2,1,1,2
6.725,1,1,1,2,3,1,0,0,1,2,180000,1900,3,202211,1.0273,22110342,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,2,2,2,2,0,0,1,2,120000,1200,3,202211,1.0273,22110343,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,1,2,1,2,0,0,2,2,89000,1200,3,202211,1.0273,22110344,2,2,2,2,2,2,2,2,2,2,2
8.6091,1,1,1,2,1,2,0,0,2,2,130000,1600,3,202211,1.0273,22110345,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,1,2,2,3,0,0,2,2,130000,1600,3,202211,1.0273,22110346,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,1,1,2,2,4,0,0,3,2,150000,1500,3,202211,1.0273,22110347,2,1,2,2,1,2,2,2,1,1,2
9.5947,2,1,1,2,2,4,0,0,1,2,190000,1500,1,202211,1.0273,22110348,2,2,2,2,2,2,2,2,2,2,2
9.5947,2,1,1,2,2,4,0,0,2,2,190000,1500,3,202211,1.0273,22110349,2,2,2,2,2,2,2,2,2,2,2
6.725,2,1,1,2,1,1,0,0,2,2,160000,1700,1,202211,1.0273,22110350,1,1,1,1,1,1,1,2,1,1,2
6.725,2,1,2,2,1,1,0,0,1,2,160000,1700,3,202211,1.0273,22110351,1,1,1,1,1,1,1,2,1,1,2
6.725,2,1,1,2,1,1,0,0,2,2,150000,1500,3,202211,1.0273,22110352,1,1,1,1,1,1,1,2,1,1,2
25.6071,2,1,1,2,3,3,0,0,2,2,100000,1900,3,202211,1.0273,22110353,2,2,2,2,2,2,2,2,2,2,2
25.6071,2,1,1,2,3,3,0,0,2,2,150000,1600,3,202211,1.0273,22110354,2,1,1,1,1,1,1,2,1,1,2
25.6071,2,1,1,2,3,3,0,0,2,2,190000,1900,3,202211,1.0273,22110355,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,1,2,3,2,0,0,1,2,190000,1400,3,202211,1.0273,22110356,2,2,2,2,2,2,2,2,2,2,2
8.6091,2,1,1,2,2,2,0,0,1,2,150000,1100,3,202211,1.0273,22110357,2,2,2,2,2,2,2,2,2,2,2
9.5947,1,2,9,2,9,4,9,9,9,2,200000,1700,3,202211,1.0273,22110358,2,2,2,2,2,2,3,3,3,3,3
9.5947,1,2,9,2,9,4,9,9,9,2,130000,1100,3,202211,1.0273,22110359,1,1,1,1,1,1,3,3,3,3,3
9.5947,2,2,9,2,9,4,9,9,9,2,140000,1300,3,202211,1.0273,22110360,1,1,1,1,1,1,3,3,3,3,3
6.3965,1,2,9,2,9,5,9,9,9,3,210000,3100,3,202211,1.0273,22110361,1,1,1,1,1,1,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,140000,1100,1,202211,1.0273,22110362,2,2,2,2,2,2,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,170000,2000,3,202211,1.0273,22110363,1,1,1,1,1,1,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202211,1.0273,22110364,1,1,1,1,1,1,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202211,1.0273,22110365,1,1,1,1,1,1,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202211,1.0273,22110366,2,1,2,2,2,2,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202211,1.0273,22110367,2,1,2,2,2,2,3,3,3,3,3
9.5947,1,2,9,2,9,4,9,9,9,2,300000,1800,3,202211,1.0273,22110368,2,2,2,2,2,2,3,3,3,3,3
9.5947,2,2,9,2,9,4,9,9,9,2,200000,1600,3,202211,1.0273,22110369,2,2,2,2,2,2,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,180000,2000,3,202211,1.0273,22110370,2,2,2,2,2,2,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,190000,2000,3,202211,1.0273,22110371,2,2,2,2,2,2,3,3,3,3,3
9.5947,1,2,9,2,9,4,9,9,9,2,160000,1600,3,202211,1.0273,22110372,2,2,2,2,2,2,3,3,3,3,3
25.6071,1,2,9,2,9,3,9,9,9,2,240000,2200,3,202211,1.0273,22110373,2,2,2,2,2,2,3,3,3,3,3
25.6071,2,2,9,2,9,3,9,9,9,2,240000,2400,3,202211,1.0273,22110374,2,2,2,2,2,2,3,3,3,3,3
9.5947,1,2,9,2,9,4,9,9,9,2,96000,1100,3,202211,1.0273,22110375,2,2,2,2,2,2,3,3,3,3,3
9.5947,1,2,9,2,9,2,9,9,9,2,170000,2000,3,202211,1.0273,22110376,2,1,2,2,2,2,3,3,3,3,3
8.6091,1,2,9,2,9,2,9,9,9,2,190000,2400,3,202211,1.0273,22110377,1,1,1,1,1,1,3,3,3,3,3
