WEIGHT,LOCATION,REGION,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ
16.25,1,1,1,69000,840,1,0.9574
18.2182,4,2,1,56000,960,1,0.9574
25.5579,2,4,1,57000,700,1,0.9574
25.5579,2,4,1,99000,800,1,0.9574
25.5579,2,4,1,66000,800,3,0.9574
16.25,1,1,1,95000,1200,3,0.9574
18.2182,1,2,1,99000,1300,1,0.9574
18.2182,1,2,1,86000,1300,1,0.9574
16.25,1,1,1,90000,1200,3,0.9574
79.4143,1,3,1,69000,1100,3,0.9574
79.4143,3,3,1,69000,840,1,0.9574
18.2182,1,2,1,95000,1200,3,0.9574
39.7071,2,3,2,160000,1700,3,1.0606
39.7071,3,3,2,180000,2500,3,1.0606
12.7789,2,4,2,160000,1900,3,1.0606
12.7789,2,4,2,96000,1300,3,1.0606
8.5193,2,5,3,230000,2200,3,1.0606
12.7789,3,4,2,130000,1300,3,1.0606
12.7789,2,4,2,160000,1700,3,1.0606
12.7789,1,4,2,190000,1400,3,1.0606
12.7789,1,4,2,140000,1300,3,1.0606
12.7789,1,4,2,210000,2200,3,1.0606
12.7789,3,4,2,190000,1500,3,1.0606
12.7789,1,4,2,140000,1400,1,1.0606
12.7789,1,4,2,190000,2200,3,1.0606
12.7789,1,4,2,160000,1700,3,1.0606
12.7789,3,4,2,130000,2000,3,1.0606
12.7789,1,4,2,180000,1400,1,1.0606
39.7071,3,3,2,87000,1500,3,1.0606
12.7789,1,4,2,96000,910,1,1.0606
12.7789,1,4,2,150000,1600,1,1.0606
12.7789,1,4,2,220000,1500,3,1.0606
12.7789,1,4,2,130000,1200,3,1.0606
12.7789,2,4,2,250000,1600,3,1.0606
8.5193,1,5,3,200000,2200,3,1.0606
12.7789,2,4,2,150000,1500,3,1.0606
12.7789,1,4,2,240000,1400,3,1.0606
12.7789,1,4,2,160000,1700,3,1.0606
12.7789,1,4,2,300000,1500,3,1.0606
12.7789,1,4,2,140000,1400,3,1.0606
12.7789,1,4,2,96000,1200,3,1.0606
12.7789,1,4,2,200000,910,3,1.0606
12.7789,1,4,2,140000,1400,3,1.0606
12.7789,1,4,2,150000,1600,3,1.0606
39.7071,2,3,2,87000,1100,3,1.0606
39.7071,2,3,2,140000,1600,3,1.0606
39.7071,3,3,2,130000,1300,3,1.0606
39.7071,3,3,2,150000,1900,3,1.0606
39.7071,1,3,2,140000,1300,3,1.0606
39.7071,3,3,2,87000,1300,3,1.0606
39.7071,2,3,2,140000,1400,3,1.0606
39.7071,2,3,2,100000,1600,3,1.0606
39.7071,2,3,2,150000,2200,3,1.0606
12.7789,1,4,2,170000,1800,3,1.0606
9.1091,2,2,2,250000,1700,3,1.0606
9.1091,1,2,2,140000,1300,3,1.0606
9.1091,1,2,2,160000,1700,3,1.0606
39.7071,2,3,2,100000,1600,3,1.0606
39.7071,3,3,2,180000,1900,3,1.0606
39.7071,4,3,2,210000,2500,3,1.0606
9.1091,1,2,2,190000,2100,3,1.0606
9.1091,1,2,2,110000,1300,3,1.0606
9.1091,2,2,2,140000,1300,3,1.0606
9.1091,1,2,2,130000,1700,3,1.0606
9.1091,1,2,2,120000,1100,3,1.0606
9.1091,1,2,2,110000,1400,3,1.0606
9.1091,1,2,2,110000,1500,3,1.0606
9.1091,2,2,2,140000,1700,3,1.0606
39.7071,3,3,2,160000,1700,3,1.0606
9.1091,3,2,2,170000,1700,3,1.0606
9.1091,2,2,2,110000,1700,3,1.0606
9.1091,3,2,2,89000,1300,3,1.0606
9.1091,3,2,2,200000,2400,3,1.0606
9.1091,2,2,2,120000,1100,3,1.0606
9.1091,1,2,2,100000,1100,3,1.0606
8.5193,2,5,3,350000,2900,3,1.0606
12.7789,3,4,2,150000,1300,3,1.0606
12.7789,2,4,2,190000,2200,3,1.0606
12.7789,1,4,2,140000,1400,3,1.0606
12.7789,2,4,2,140000,1400,3,1.0606
39.7071,3,3,2,130000,1600,3,1.0606
39.7071,3,3,2,190000,2100,3,1.0606
39.7071,3,3,2,170000,2100,3,1.0606
39.7071,3,3,2,150000,1600,3,1.0606
39.7071,3,3,2,160000,1500,3,1.0606
39.7071,3,3,2,170000,1300,3,1.0606
9.1091,2,2,2,150000,1600,3,1.0606
9.1091,1,2,2,150000,1500,3,1.0606
9.1091,1,2,2,150000,1600,3,1.0606
12.7789,2,4,2,170000,2200,3,1.0606
12.7789,2,4,2,190000,1300,3,1.0606
12.7789,3,4,2,120000,910,1,1.0606
12.7789,2,4,2,150000,1500,3,1.0606
8.125,1,1,2,99000,1600,3,1.0606
8.125,1,1,2,110000,1300,3,1.0606
8.125,1,1,2,150000,1600,3,1.0606
8.125,2,1,2,130000,1400,3,1.0606
8.125,2,1,2,130000,1200,3,1.0606
8.125,1,1,2,85000,990,1,1.0606
8.125,1,1,2,150000,1600,3,1.0606
8.125,2,1,2,130000,1600,3,1.0606
8.125,1,1,2,130000,1600,3,1.0606
39.7071,2,3,2,150000,1600,3,1.0606
39.7071,3,3,2,160000,1700,3,1.0606
39.7071,2,3,2,130000,1600,3,1.0606
39.7071,2,3,2,190000,2200,3,1.0606
39.7071,2,3,2,150000,1700,3,1.0606
39.7071,1,3,2,140000,1600,3,1.0606
39.7071,2,3,2,180000,2000,3,1.0606
39.7071,2,3,2,240000,2500,3,1.0606
39.7071,2,3,2,240000,2300,3,1.0606
39.7071,3,3,2,150000,1600,3,1.0606
39.7071,2,3,2,130000,1100,3,1.0606
39.7071,3,3,2,180000,2000,1,1.0606
39.7071,2,3,2,190000,2000,3,1.0606
9.1091,4,2,2,190000,2100,3,1.0606
12.7789,3,4,2,130000,1700,3,1.0606
12.7789,3,4,2,150000,1600,1,1.0606
12.7789,3,4,2,240000,1400,1,1.0606
12.7789,2,4,2,200000,1400,1,1.0606
12.7789,1,4,2,150000,1600,3,1.0606
12.7789,3,4,2,220000,1700,3,1.0606
12.7789,1,4,2,120000,910,3,1.0606
12.7789,2,4,2,220000,1200,3,1.0606
12.7789,2,4,2,96000,1700,3,1.0606
8.125,2,1,2,160000,1500,3,1.0606
8.125,3,1,2,200000,1900,3,1.0606
8.125,3,1,2,140000,1500,1,1.0606
8.125,3,1,2,150000,1300,3,1.0606
8.125,1,1,2,130000,1200,1,1.0606
8.125,3,1,2,140000,1600,3,1.0606
8.125,2,1,2,160000,1600,3,1.0606
8.125,3,1,2,160000,1700,3,1.0606
8.125,1,1,2,140000,1400,1,1.0606
8.125,3,1,2,140000,1400,1,1.0606
8.125,3,1,2,140000,990,1,1.0606
39.7071,2,3,2,180000,1900,3,1.0606
39.7071,1,3,2,170000,1400,3,1.0606
12.7789,1,4,2,210000,2200,3,1.0606
39.7071,2,3,2,150000,1300,3,1.0606
9.1091,1,2,2,150000,1500,3,1.0606
12.7789,2,4,2,140000,1400,1,1.0606
8.125,1,1,2,190000,1900,3,1.0606
8.125,3,1,2,100000,1200,3,1.0606
8.125,3,1,2,120000,1500,1,1.0606
8.125,1,1,2,150000,1500,1,1.0606
9.1091,1,2,2,160000,1700,3,1.0606
12.7789,2,4,2,130000,1200,3,1.0606
12.7789,2,4,2,170000,1900,3,1.0606
8.125,3,1,2,85000,1200,3,1.0606
8.125,1,1,2,130000,1500,1,1.0606
8.125,1,1,2,200000,1400,3,1.0606
8.125,1,1,2,160000,1300,1,1.0606
8.125,3,1,2,160000,1900,3,1.0606
8.125,1,1,2,140000,1400,3,1.0606
39.7071,1,3,2,240000,1900,3,1.0606
9.1091,1,2,2,160000,1700,3,1.0606
9.1091,3,2,2,160000,1600,3,1.0606
9.1091,1,2,2,140000,1400,3,1.0606
57.1571,1,3,1,60000,840,1,1.1433
20.1053,1,4,1,150000,840,3,1.1433
20.1053,1,4,1,96000,1300,3,1.1433
14.6545,1,4,1,87000,1100,1,1.1433
20.1053,1,4,1,85000,1100,3,1.1433
20.1053,1,4,1,85000,1100,3,1.1433
57.1571,3,3,1,76000,660,1,1.1433
14.6545,3,2,1,56000,900,1,1.1433
14.6545,1,2,1,79000,840,1,1.1433
14.6545,1,2,1,68000,1200,3,1.1433
14.6545,1,2,1,88000,1200,3,1.1433
14.6545,1,2,1,96000,1300,3,1.1433
14.6545,1,2,1,84000,1100,3,1.1433
14.6545,1,2,1,70000,1200,3,1.1433
57.1571,1,3,1,84000,980,3,1.1433
57.1571,3,3,1,84000,980,3,1.1433
14.6545,1,2,1,81000,900,1,1.1433
14.6545,1,2,1,94000,1200,3,1.1433
14.6545,3,2,1,75000,900,1,1.1433
14.6545,1,2,1,56000,900,1,1.1433
14.6545,1,2,1,81000,900,1,1.1433
14.6545,1,2,1,78000,1200,3,1.1433
14.6545,1,2,1,85000,1100,3,1.1433
14.6545,1,2,1,90000,1100,3,1.1433
14.6545,1,2,1,90000,1100,3,1.1433
57.1571,2,3,1,130000,1300,3,1.1433
57.1571,3,3,1,53000,900,1,1.1433
14.6545,3,2,1,94000,1200,3,1.1433
14.6545,1,2,1,120000,1100,3,1.1433
14.6545,1,2,1,120000,1200,3,1.1433
14.6545,3,2,1,87000,1100,3,1.1433
14.6545,3,2,1,94000,1200,3,1.1433
20.1053,2,4,1,96000,1300,3,1.1433
14.6545,2,2,1,94000,1200,3,1.1433
20.1053,1,4,1,87000,1100,3,1.1433
11.2,1,1,1,82000,1200,1,1.1433
57.1571,3,3,1,79000,840,1,1.1433
14.6545,1,2,1,85000,1200,1,1.1433
14.6545,1,2,1,94000,1200,1,1.1433
14.6545,1,2,1,56000,920,3,1.1433
14.6545,1,2,1,84000,980,3,1.1433
20.1053,1,3,1,87000,1100,3,1.1433
11.2,1,1,1,92000,1200,3,1.1433
11.2,1,1,1,92000,1200,3,1.1433
11.2,1,1,1,85000,1100,3,1.1433
11.2,1,1,1,87000,1100,3,1.1433
57.1571,2,3,1,97000,1300,3,1.1433
57.1571,3,3,1,94000,1200,3,1.1433
57.1571,3,3,1,100000,1100,1,1.1433
57.1571,1,3,1,85000,1200,3,1.1433
57.1571,2,3,1,94000,1200,3,1.1433
20.1053,1,4,1,150000,660,1,1.1433
20.1053,3,4,1,110000,1100,1,1.1433
11.2,2,1,1,98000,860,1,1.1433
11.2,1,1,1,86000,920,1,1.1433
11.2,1,1,1,110000,1000,3,1.1433
11.2,1,1,1,110000,1000,3,1.1433
11.2,2,1,1,83000,630,1,1.1433
14.6545,1,2,1,96000,1300,3,1.1433
57.1571,2,3,1,110000,1100,3,1.1433
14.6545,1,2,1,68000,1200,3,1.1433
11.2,1,1,1,120000,1200,1,1.1433
11.2,1,1,1,92000,1200,3,1.1433
57.1571,2,3,1,53000,840,1,1.1433
57.1571,3,3,1,88000,1100,1,1.1433
14.6545,3,2,1,94000,1200,1,1.1433
14.6545,1,2,1,96000,1300,3,1.1433
28.5786,3,3,2,160000,2500,3,0.9946
28.5786,3,3,2,110000,2000,3,0.9946
10.0526,3,4,2,150000,1200,3,0.9946
10.0526,3,4,2,220000,2000,3,0.9946
10.0526,3,4,2,120000,1300,3,0.9946
10.0526,2,4,2,130000,1200,1,0.9946
10.0526,1,4,2,170000,1200,3,0.9946
10.0526,2,4,2,120000,1100,3,0.9946
10.0526,1,4,2,160000,1400,1,0.9946
10.0526,1,4,2,150000,1300,3,0.9946
10.0526,1,4,2,170000,1800,3,0.9946
28.5786,2,3,2,180000,1900,3,0.9946
10.0526,1,4,2,150000,1300,3,0.9946
10.0526,3,4,2,170000,1100,3,0.9946
10.0526,3,4,2,170000,1200,3,0.9946
10.0526,1,4,2,220000,1200,3,0.9946
10.0526,1,4,2,140000,1100,3,0.9946
10.0526,1,4,2,160000,1600,3,0.9946
10.0526,1,4,2,130000,910,1,0.9946
10.0526,1,4,2,160000,1500,1,0.9946
10.0526,1,4,2,110000,1100,3,0.9946
6.7018,1,5,3,160000,1800,3,0.9946
10.0526,1,4,2,96000,1100,3,0.9946
10.0526,2,4,2,180000,1800,3,0.9946
10.0526,1,4,2,160000,1400,3,0.9946
10.0526,3,4,2,170000,1200,3,0.9946
10.0526,1,4,2,300000,1200,3,0.9946
10.0526,1,4,2,300000,1200,3,0.9946
10.0526,1,4,2,150000,1200,3,0.9946
10.0526,1,4,2,150000,1400,3,0.9946
10.0526,1,4,2,130000,910,3,0.9946
5.6,3,1,2,210000,1700,3,0.9946
28.5786,1,3,2,87000,1100,3,0.9946
5.6,1,3,2,160000,1600,3,0.9946
28.5786,1,3,2,210000,1700,3,0.9946
28.5786,3,3,2,170000,1800,3,0.9946
28.5786,3,3,2,160000,1500,3,0.9946
28.5786,3,3,2,110000,1100,1,0.9946
28.5786,3,3,2,130000,1800,3,0.9946
28.5786,3,3,2,160000,1600,3,0.9946
28.5786,2,3,2,180000,2200,3,0.9946
28.5786,2,3,2,160000,1600,3,0.9946
28.5786,3,3,2,87000,1600,3,0.9946
28.5786,3,3,2,210000,2500,3,0.9946
28.5786,3,3,2,160000,1600,3,0.9946
10.0526,1,4,2,210000,1300,3,0.9946
7.3273,3,2,2,170000,1700,3,0.9946
7.3273,3,2,2,250000,1900,3,0.9946
7.3273,1,2,2,180000,1600,3,0.9946
7.3273,1,2,2,110000,1600,3,0.9946
7.3273,1,2,2,150000,1400,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,3,2,2,250000,1800,1,0.9946
28.5786,3,3,2,170000,1700,3,0.9946
28.5786,3,3,2,100000,2000,3,0.9946
28.5786,3,3,2,180000,2000,3,0.9946
28.5786,3,3,2,200000,2500,3,0.9946
28.5786,3,3,2,190000,2300,3,0.9946
7.3273,1,2,2,120000,1200,3,0.9946
7.3273,1,2,2,170000,1800,3,0.9946
7.3273,1,2,2,120000,1400,3,0.9946
7.3273,1,2,2,120000,1400,3,0.9946
7.3273,1,2,2,150000,1200,3,0.9946
7.3273,1,2,2,170000,1700,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,1,2,2,150000,1300,3,0.9946
7.3273,1,2,2,120000,1700,3,0.9946
7.3273,1,2,2,170000,1800,3,0.9946
7.3273,1,2,2,110000,1600,3,0.9946
7.3273,1,2,2,120000,1600,3,0.9946
7.3273,3,2,2,120000,1300,3,0.9946
7.3273,1,2,2,150000,1700,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,1,2,2,150000,1300,3,0.9946
7.3273,1,2,2,150000,1300,1,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,2,2,2,160000,1500,3,0.9946
7.3273,2,2,2,170000,1700,3,0.9946
10.0526,1,4,2,160000,1500,3,0.9946
10.0526,3,4,2,96000,1200,3,0.9946
10.0526,1,4,2,180000,2100,3,0.9946
10.0526,2,4,2,180000,2000,3,0.9946
5.6,1,1,2,160000,1600,3,0.9946
5.6,1,1,2,170000,1900,3,0.9946
28.5786,2,3,2,200000,1600,3,0.9946
28.5786,3,3,2,160000,1600,3,0.9946
7.3273,1,2,2,160000,1600,3,0.9946
7.3273,1,2,2,120000,1900,3,0.9946
7.3273,2,2,2,89000,1600,3,0.9946
10.0526,3,3,2,180000,2000,3,0.9946
28.5786,3,3,2,140000,2000,3,0.9946
10.0526,3,4,2,140000,1900,1,0.9946
10.0526,2,4,2,130000,1700,1,0.9946
10.0526,3,4,2,190000,1500,1,0.9946
10.0526,2,4,2,180000,2100,1,0.9946
6.7018,2,5,3,270000,1800,3,0.9946
10.0526,2,4,2,150000,1500,3,0.9946
10.0526,1,4,2,170000,1400,3,0.9946
10.0526,2,4,2,240000,2100,1,0.9946
10.0526,2,4,2,150000,1300,3,0.9946
10.0526,2,4,2,96000,910,1,0.9946
5.6,2,1,2,130000,1200,3,0.9946
5.6,2,1,2,150000,1300,3,0.9946
5.6,1,1,2,130000,990,1,0.9946
5.6,3,1,2,140000,1600,3,0.9946
5.6,1,1,2,170000,1700,3,0.9946
28.5786,3,3,2,160000,2100,3,0.9946
28.5786,3,3,2,200000,2500,3,0.9946
28.5786,2,3,2,170000,1700,3,0.9946
28.5786,2,3,2,150000,1600,3,0.9946
28.5786,2,3,2,160000,1600,3,0.9946
28.5786,3,3,2,87000,1500,3,0.9946
28.5786,3,3,2,190000,2200,3,0.9946
28.5786,3,3,2,140000,2200,3,0.9946
28.5786,3,3,2,150000,2000,3,0.9946
28.5786,3,3,2,160000,2000,3,0.9946
28.5786,3,3,2,240000,2000,3,0.9946
28.5786,3,3,2,190000,2300,3,0.9946
7.3273,2,3,2,150000,1800,3,0.9946
28.5786,3,3,2,190000,2300,3,0.9946
28.5786,3,3,2,240000,1800,3,0.9946
28.5786,3,3,2,150000,1600,3,0.9946
10.0526,3,4,2,240000,1500,1,0.9946
10.0526,1,4,2,180000,2000,3,0.9946
10.0526,1,4,2,140000,1100,3,0.9946
10.0526,1,4,2,170000,1800,3,0.9946
5.6,3,1,2,150000,1500,3,0.9946
5.6,2,1,2,160000,1600,3,0.9946
5.6,3,1,2,130000,1400,3,0.9946
5.6,1,1,2,150000,1300,3,0.9946
5.6,1,1,2,160000,1500,3,0.9946
5.6,1,1,2,150000,1400,3,0.9946
5.6,2,1,2,180000,1300,3,0.9946
5.6,1,1,2,160000,1600,3,0.9946
28.5786,1,3,2,170000,1800,3,0.9946
6.7018,3,5,3,260000,2300,3,0.9946
7.3273,2,2,2,140000,1100,3,0.9946
28.5786,3,3,2,180000,2000,3,0.9946
7.3273,1,2,2,170000,1700,3,0.9946
7.3273,3,2,2,130000,1900,3,0.9946
10.0526,2,4,2,150000,1200,3,0.9946
5.6,3,1,2,100000,1300,3,0.9946
5.6,1,1,2,170000,1600,3,0.9946
5.6,3,1,2,140000,1700,3,0.9946
5.6,3,1,2,170000,1900,3,0.9946
5.6,1,1,2,120000,1200,3,0.9946
5.6,1,1,2,170000,1700,3,0.9946
5.6,3,1,2,160000,1900,3,0.9946
5.6,2,1,2,150000,1400,3,0.9946
7.3273,1,2,2,150000,1400,3,0.9946
5.6,1,1,2,150000,1200,3,0.9946
5.6,1,1,2,170000,1700,3,0.9946
5.6,1,1,2,160000,1600,3,0.9946
28.5786,2,3,2,160000,2200,3,0.9946
7.3273,3,2,2,120000,1300,1,0.9946
7.3273,3,2,2,140000,1600,3,0.9946
7.3273,3,2,2,130000,1600,3,0.9946
71.9071,3,3,1,86000,1200,3,1.0195
71.9071,1,3,1,71000,1200,3,1.0195
26.3158,1,4,1,150000,900,3,1.0195
26.3158,2,4,1,150000,1100,1,1.0195
20.3,1,4,1,67000,720,1,1.0195
26.3158,1,4,1,57000,720,3,1.0195
26.3158,3,4,1,73000,720,1,1.0195
26.3158,1,4,1,100000,1300,3,1.0195
26.3158,1,4,1,77000,900,3,1.0195
26.3158,1,4,1,88000,1100,1,1.0195
26.3158,1,4,1,85000,960,1,1.0195
16.1333,1,1,1,66000,700,1,1.0195
71.9071,1,3,1,53000,1100,3,1.0195
71.9071,3,3,1,88000,1100,3,1.0195
71.9071,3,3,1,92000,1200,3,1.0195
71.9071,2,3,1,86000,1000,1,1.0195
71.9071,2,3,1,86000,1000,1,1.0195
20.3,1,2,1,79000,920,3,1.0195
20.3,1,2,1,87000,1100,3,1.0195
20.3,1,2,1,98000,1200,3,1.0195
20.3,1,2,1,79000,960,1,1.0195
20.3,1,2,1,93000,1200,3,1.0195
20.3,1,2,1,100000,960,1,1.0195
20.3,1,2,1,100000,960,1,1.0195
20.3,1,2,1,81000,960,1,1.0195
20.3,1,2,1,87000,1100,3,1.0195
20.3,1,2,1,120000,1100,3,1.0195
20.3,3,2,1,95000,1200,3,1.0195
20.3,1,2,1,79000,920,3,1.0195
20.3,1,2,1,96000,1200,3,1.0195
71.9071,3,3,1,92000,1200,3,1.0195
71.9071,2,3,1,130000,960,1,1.0195
20.3,1,2,1,88000,1100,3,1.0195
20.3,1,2,1,88000,1100,3,1.0195
20.3,1,2,1,96000,1200,3,1.0195
20.3,1,2,1,87000,1100,3,1.0195
20.3,1,2,1,88000,1100,3,1.0195
20.3,1,2,1,74000,1100,3,1.0195
20.3,1,2,1,96000,1200,3,1.0195
20.3,1,2,1,96000,1200,3,1.0195
20.3,1,2,1,81000,960,1,1.0195
20.3,1,2,1,100000,1200,3,1.0195
20.3,1,2,1,84000,1100,3,1.0195
20.3,1,2,1,87000,1100,3,1.0195
20.3,1,2,1,82000,1100,3,1.0195
20.3,3,2,1,100000,1300,3,1.0195
26.3158,1,4,1,96000,1200,3,1.0195
26.3158,1,4,1,100000,1300,3,1.0195
26.3158,1,4,1,98000,1300,3,1.0195
26.3158,1,4,1,97000,1300,3,1.0195
16.1333,1,1,1,67000,920,3,1.0195
71.9071,2,3,1,86000,1000,1,1.0195
71.9071,3,3,1,74000,840,1,1.0195
71.9071,3,3,1,81000,960,1,1.0195
71.9071,4,3,1,60000,840,1,1.0195
20.3,1,2,1,96000,1200,3,1.0195
71.9071,2,3,1,130000,1000,1,1.0195
71.9071,3,3,1,85000,1000,3,1.0195
71.9071,3,3,1,89000,1100,3,1.0195
16.1333,1,1,1,87000,1100,3,1.0195
16.1333,1,1,1,55000,1100,3,1.0195
16.1333,1,1,1,82000,980,3,1.0195
71.9071,3,3,1,85000,1000,3,1.0195
71.9071,3,3,1,84000,1000,1,1.0195
16.1333,1,1,1,77000,900,1,1.0195
71.9071,2,3,1,86000,1000,1,1.0195
20.3,1,2,1,56000,840,3,1.0195
20.3,1,2,1,66000,1200,3,1.0195
20.3,1,2,1,78000,1200,3,1.0195
20.3,1,2,1,82000,960,1,1.0195
16.1333,1,1,1,74000,840,1,1.0195
16.1333,2,1,1,61000,840,1,1.0195
71.9071,3,3,1,96000,1200,3,1.0195
13.1579,3,4,2,140000,1300,3,1.0361
8.7719,2,5,3,240000,2700,3,1.0361
13.1579,3,4,2,140000,1300,1,1.0361
13.1579,1,4,2,150000,1500,3,1.0361
13.1579,1,4,2,200000,2200,3,1.0361
13.1579,1,4,2,150000,1500,3,1.0361
13.1579,1,4,2,190000,1500,3,1.0361
13.1579,1,4,2,150000,1500,3,1.0361
13.1579,3,4,2,130000,1200,3,1.0361
13.1579,2,4,2,96000,1200,3,1.0361
13.1579,3,4,2,250000,1800,3,1.0361
13.1579,1,4,2,210000,1200,1,1.0361
13.1579,3,4,2,200000,1600,3,1.0361
13.1579,1,4,2,180000,1300,3,1.0361
13.1579,1,4,2,250000,1200,1,1.0361
13.1579,2,4,2,150000,1600,3,1.0361
35.9536,3,3,2,110000,1600,3,1.0361
13.1579,1,4,2,180000,1400,3,1.0361
13.1579,1,4,2,140000,1300,3,1.0361
13.1579,2,4,2,140000,1300,3,1.0361
13.1579,2,4,2,200000,1300,1,1.0361
13.1579,1,4,2,140000,1300,1,1.0361
13.1579,1,4,2,170000,1800,3,1.0361
13.1579,2,4,2,190000,1600,3,1.0361
13.1579,3,4,2,130000,1200,3,1.0361
13.1579,1,4,2,180000,1300,3,1.0361
13.1579,1,4,2,300000,1600,3,1.0361
13.1579,1,4,2,300000,1600,3,1.0361
8.0667,2,1,2,130000,1300,3,1.0361
23.969,3,5,3,240000,3100,3,1.0361
35.9536,2,3,2,87000,1100,3,1.0361
35.9536,3,3,2,150000,1600,3,1.0361
35.9536,3,3,2,150000,1500,3,1.0361
35.9536,3,3,2,140000,1500,3,1.0361
35.9536,3,3,2,200000,2500,3,1.0361
35.9536,3,3,2,120000,1100,1,1.0361
35.9536,3,3,2,190000,2300,3,1.0361
35.9536,3,3,2,240000,2200,3,1.0361
35.9536,3,3,2,220000,2300,3,1.0361
35.9536,1,3,2,170000,1300,1,1.0361
35.9536,3,3,2,160000,1900,3,1.0361
13.1579,1,4,2,160000,1600,3,1.0361
10.15,2,2,2,190000,2200,3,1.0361
10.15,1,2,2,130000,1500,3,1.0361
10.15,1,2,2,110000,1500,3,1.0361
10.15,3,2,2,150000,1500,3,1.0361
10.15,3,2,2,250000,2100,3,1.0361
10.15,3,2,2,150000,1800,3,1.0361
10.15,1,2,2,160000,1700,3,1.0361
35.9536,3,3,2,140000,2000,3,1.0361
35.9536,3,3,2,170000,1900,3,1.0361
35.9536,3,3,2,120000,1700,3,1.0361
35.9536,3,3,2,130000,2500,3,1.0361
10.15,1,2,2,150000,1600,3,1.0361
10.15,1,2,2,170000,1700,1,1.0361
10.15,1,2,2,130000,1100,3,1.0361
10.15,1,2,2,120000,1400,3,1.0361
35.9536,1,2,2,160000,1600,3,1.0361
10.15,1,2,2,140000,1300,3,1.0361
10.15,1,2,2,150000,1600,3,1.0361
10.15,1,2,2,130000,1100,3,1.0361
10.15,1,2,2,120000,1600,3,1.0361
10.15,1,2,2,150000,1600,3,1.0361
10.15,1,2,2,130000,1300,3,1.0361
10.15,1,2,2,130000,1500,3,1.0361
10.15,2,2,2,120000,1600,3,1.0361
10.15,1,2,2,140000,1600,3,1.0361
35.9536,3,3,2,240000,2500,3,1.0361
35.9536,2,3,2,190000,2500,3,1.0361
10.15,3,2,2,250000,1700,3,1.0361
10.15,3,2,2,89000,1300,3,1.0361
10.15,1,2,2,120000,1100,3,1.0361
10.15,3,2,2,150000,1500,3,1.0361
13.1579,3,4,2,170000,1800,3,1.0361
10.15,2,2,2,120000,1100,3,1.0361
10.15,2,2,2,250000,2400,3,1.0361
13.1579,2,4,2,170000,1800,3,1.0361
13.1579,2,4,2,200000,2200,3,1.0361
8.0667,1,1,2,130000,1500,3,1.0361
8.0667,1,1,2,140000,1300,3,1.0361
35.9536,3,3,2,130000,1100,1,1.0361
35.9536,2,3,2,120000,1900,3,1.0361
35.9536,3,3,2,190000,1300,3,1.0361
35.9536,2,3,2,120000,1600,3,1.0361
10.15,1,2,2,180000,2400,3,1.0361
35.9536,3,3,2,120000,2100,3,1.0361
13.1579,3,4,2,210000,1600,1,1.0361
13.1579,1,4,2,130000,1300,3,1.0361
13.1579,2,4,2,110000,910,1,1.0361
13.1579,2,4,2,140000,1300,3,1.0361
13.1579,2,4,2,96000,1300,3,1.0361
13.1579,2,4,2,140000,1900,3,1.0361
8.0667,3,1,2,160000,1400,3,1.0361
8.0667,2,1,2,150000,1500,3,1.0361
8.0667,1,1,2,130000,1100,3,1.0361
8.0667,1,1,2,140000,1500,1,1.0361
8.0667,1,1,2,150000,1500,3,1.0361
8.0667,1,1,2,170000,1900,3,1.0361
8.0667,1,1,2,130000,1400,3,1.0361
8.0667,3,1,2,120000,1100,3,1.0361
8.0667,3,1,2,120000,1500,3,1.0361
8.0667,1,1,2,130000,990,1,1.0361
35.9536,3,3,2,190000,2200,3,1.0361
35.9536,3,3,2,190000,2500,3,1.0361
35.9536,2,3,2,240000,2000,3,1.0361
35.9536,3,3,2,160000,2100,3,1.0361
35.9536,3,3,2,170000,1800,3,1.0361
35.9536,3,3,2,170000,1800,3,1.0361
35.9536,3,3,2,140000,1600,3,1.0361
35.9536,3,3,2,240000,2500,3,1.0361
35.9536,2,3,2,150000,1800,3,1.0361
35.9536,2,3,2,110000,1600,3,1.0361
35.9536,3,3,2,150000,1600,3,1.0361
35.9536,3,3,2,180000,2000,3,1.0361
35.9536,3,3,2,190000,2100,3,1.0361
35.9536,3,3,2,240000,1800,3,1.0361
35.9536,3,3,2,180000,2400,3,1.0361
13.1579,2,4,2,200000,1800,3,1.0361
13.1579,3,4,2,300000,1600,3,1.0361
13.1579,2,4,2,130000,1300,1,1.0361
13.1579,3,4,2,120000,1500,3,1.0361
13.1579,2,4,2,300000,2000,3,1.0361
13.1579,1,4,2,210000,1500,3,1.0361
13.1579,1,4,2,130000,1300,1,1.0361
13.1579,1,4,2,170000,1900,3,1.0361
8.0667,3,1,2,170000,1700,3,1.0361
8.0667,3,1,2,170000,1900,3,1.0361
8.0667,3,1,2,170000,1900,3,1.0361
8.0667,3,1,2,180000,1900,3,1.0361
8.0667,1,1,2,160000,1700,3,1.0361
8.0667,1,1,2,150000,1500,3,1.0361
