WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
39.7071,1,2,9,2,9,3,9,9,9,2,180000,2500,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,87000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,210000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,140000,1400,1,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,140000,1800,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,200000,2200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,2,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,180000,2000,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,210000,2500,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,110000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202206,1.0606,2,1,1,1,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,160000,1800,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,210000,2200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,180000,1900,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,220000,1800,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,2,2,9,2,9,4,9,9,9,2,200000,1200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,140000,1400,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,110000,1100,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,180000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,190000,2000,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,180000,1900,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,150000,2000,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,140000,1300,3,202206,1.0606,2,1,1,1,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,130000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,140000,1500,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,180000,2000,1,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,190000,2100,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,140000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,99000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,4,9,9,9,2,160000,1700,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,130000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,190000,2200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,190000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.5193,2,2,9,2,9,5,9,9,9,3,240000,3100,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,140000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,150000,1500,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,130000,1500,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,170000,2100,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,250000,1800,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,130000,1400,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,95000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,140000,1300,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,250000,1300,3,202206,1.0606,2,2,2,2,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,85000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,140000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,200000,2300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,120000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,85000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,2,2,9,2,9,4,9,9,9,2,190000,2200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,3,9,9,9,2,130000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1100,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,120000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,190000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,140000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,130000,1200,1,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
8.125,1,2,9,2,9,1,9,9,9,2,130000,1500,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
12.7789,1,2,9,2,9,4,9,9,9,2,130000,1300,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,170000,2100,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,210000,2100,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,140000,2200,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,190000,2400,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,130000,1100,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
39.7071,2,2,9,2,9,3,9,9,9,2,130000,1100,3,202206,1.0606,2,1,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,120000,1700,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,160000,1300,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,87000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,140000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
39.7071,1,2,9,2,9,3,9,9,9,2,130000,1900,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,160000,1700,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,190000,1600,3,202206,1.0606,2,2,2,2,2,2,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,190000,2200,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1500,3,202206,1.0606,1,1,1,1,1,1,3,3,3,3,3
9.1091,1,2,9,1,9,2,9,9,9,2,9,1300,3,202206,1.0606,1,3,1,1,1,1,3,3,3,3,3
39.7071,3,9,9,9,9,5,9,9,9,2,9,9,9,202206,1.0606,2,3,3,3,3,3,3,3,3,3,3
12.7789,3,9,9,9,9,5,9,9,9,2,9,9,9,202206,1.0606,1,3,3,3,3,3,3,3,3,3,3
8.125,3,9,9,9,9,5,9,9,9,2,9,9,9,202206,1.0606,2,3,3,3,3,3,3,3,3,3,3
9.1091,3,9,9,9,9,5,9,9,9,2,9,9,9,202206,1.0606,2,3,3,3,3,3,3,3,3,3,3
57.1571,1,1,5,2,1,3,1,1,3,1,60000,840,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
20.1053,2,1,4,2,1,4,3,1,2,1,150000,840,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
20.1053,2,1,4,2,1,4,1,1,2,1,96000,1300,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,4,2,1,4,1,1,2,1,87000,1100,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
20.1053,1,1,3,2,1,4,1,1,2,1,85000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
20.1053,1,1,3,1,1,4,1,1,2,1,9,1100,3,202207,1.1433,2,3,2,2,2,2,1,1,2,1,1
20.1053,1,1,3,2,1,4,1,1,2,1,85000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
57.1571,1,1,4,1,1,3,1,2,3,1,9,920,3,202207,1.1433,2,3,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,3,3,1,1,2,1,76000,660,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,3,2,1,1,1,1,56000,900,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,1,1,3,2,1,2,1,1,1,1,79000,840,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,5,2,1,2,1,1,2,1,68000,1200,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,88000,1200,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,96000,1300,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,84000,1100,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,1,1,3,2,1,2,1,1,2,1,70000,1200,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
57.1571,2,1,5,2,1,3,1,1,1,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
57.1571,1,1,5,2,3,3,1,1,2,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,81000,900,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,3,2,1,1,3,1,75000,900,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,1,1,3,2,1,2,1,1,2,1,56000,900,1,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,1,1,2,1,1,2,1,9,980,3,202207,1.1433,2,3,2,2,2,2,2,2,2,2,2
14.6545,2,1,3,2,1,2,1,1,3,1,81000,900,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,1,1,78000,1200,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,85000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,90000,1100,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,90000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
57.1571,2,1,3,2,2,3,1,1,2,1,130000,1300,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,3,3,1,1,2,1,53000,900,1,202207,1.1433,2,2,1,1,2,2,2,2,2,1,1
14.6545,2,1,3,2,3,2,1,1,2,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,1,2,1,3,2,1,120000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,120000,1200,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,2,1,5,2,3,2,1,1,2,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,1,1,3,2,3,2,1,2,1,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,3,2,2,4,1,1,2,1,96000,1300,3,202207,1.1433,2,1,2,2,2,2,2,2,2,2,2
14.6545,1,1,3,2,2,2,1,1,2,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,4,2,1,4,3,1,3,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
11.2,2,1,3,2,1,1,1,1,1,1,82000,1200,1,202207,1.1433,2,2,2,2,1,1,2,1,1,1,1
57.1571,2,1,3,2,3,3,1,1,1,1,79000,840,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,85000,1200,1,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
14.6545,1,1,3,2,1,2,1,1,2,1,94000,1200,1,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
14.6545,2,1,3,2,1,2,1,1,2,1,56000,920,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,2,1,3,2,1,2,1,1,2,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,3,2,1,3,1,2,2,1,87000,1100,3,202207,1.1433,2,1,1,1,2,2,1,1,2,1,1
11.2,2,1,3,2,1,1,1,1,2,1,92000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
11.2,2,1,3,2,1,1,1,1,2,1,92000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
11.2,1,1,3,2,1,1,1,1,1,1,85000,1100,3,202207,1.1433,2,2,2,2,2,2,1,1,2,1,1
11.2,2,1,3,2,1,1,1,1,2,1,87000,1100,3,202207,1.1433,2,1,1,1,1,2,1,1,2,1,1
57.1571,2,1,3,2,2,3,1,1,2,1,97000,1300,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
57.1571,1,1,5,1,1,3,1,1,2,1,9,1200,3,202207,1.1433,2,3,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,3,3,1,1,1,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
57.1571,1,1,3,2,3,3,1,1,2,1,100000,1100,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,5,2,1,3,1,1,2,1,85000,1200,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,3,2,2,3,1,1,2,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,1,1,1,1,1
20.1053,2,1,2,2,1,4,0,0,2,1,150000,660,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
20.1053,2,1,2,2,3,4,0,0,2,1,110000,1100,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
11.2,2,1,1,2,2,1,0,0,2,1,98000,860,1,202207,1.1433,2,2,2,2,2,2,1,2,2,2,2
11.2,2,1,1,2,1,1,0,0,2,1,86000,920,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,1,1,0,0,1,1,110000,1000,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,1,1,0,0,1,1,110000,1000,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
11.2,1,1,1,2,2,1,0,0,2,1,83000,630,1,202207,1.1433,2,2,2,2,2,2,1,2,2,1,2
14.6545,2,1,1,2,1,2,0,0,2,1,96000,1300,3,202207,1.1433,1,1,1,1,1,1,1,2,1,1,2
57.1571,2,1,1,2,2,3,0,0,2,1,110000,1100,3,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
14.6545,1,1,1,2,1,2,0,0,1,1,68000,1200,3,202207,1.1433,2,2,2,2,2,2,1,2,2,1,2
11.2,2,1,1,2,1,1,0,0,2,1,120000,1200,1,202207,1.1433,2,2,2,2,1,1,2,2,1,1,2
11.2,1,1,1,2,1,1,0,0,2,1,92000,1200,3,202207,1.1433,2,1,1,1,1,2,2,2,2,2,2
57.1571,2,1,2,2,2,3,0,0,2,1,53000,840,1,202207,1.1433,2,2,2,2,2,2,2,2,2,2,2
57.1571,2,1,1,2,3,3,0,0,2,1,88000,1100,1,202207,1.1433,1,1,1,1,1,1,1,2,1,1,2
14.6545,1,1,1,2,3,2,0,0,2,1,94000,1200,1,202207,1.1433,2,1,2,2,1,1,2,2,1,1,2
14.6545,2,1,1,2,1,2,0,0,1,1,96000,1300,3,202207,1.1433,2,1,2,2,2,2,1,2,1,1,2
57.1571,1,2,9,2,9,3,9,9,9,1,70000,900,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,68000,660,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,86000,1100,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,88000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
20.1053,2,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
57.1571,2,2,9,2,9,3,9,9,9,1,79000,840,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,64000,1200,3,202207,1.1433,2,2,1,1,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,85000,660,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,110000,1200,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,81000,900,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,56000,900,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,1,9,3,9,9,9,1,9,980,3,202207,1.1433,1,3,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,79000,860,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,66000,660,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,79000,1100,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,2,2,9,2,9,3,9,9,9,1,60000,840,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,88000,1200,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,78000,730,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,2,2,9,2,9,2,9,9,9,1,82000,920,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
20.1053,1,2,9,2,9,4,9,9,9,1,87000,1100,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,1,9,2,9,9,9,1,9,1300,3,202207,1.1433,2,3,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,73000,1100,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
14.6545,2,2,9,1,9,2,9,9,9,1,9,900,1,202207,1.1433,1,3,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,82000,920,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,84000,980,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,94000,1200,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,80000,1100,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,94000,1100,1,202207,1.1433,2,2,2,2,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,96000,1200,1,202207,1.1433,2,2,2,2,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,92000,1200,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
11.2,1,2,9,2,9,1,9,9,9,1,110000,1200,3,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
57.1571,1,2,9,2,9,3,9,9,9,1,79000,840,1,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,3,9,9,9,1,82000,920,3,202207,1.1433,1,1,1,1,1,1,3,3,3,3,3
14.6545,1,2,9,2,9,2,9,9,9,1,69000,840,1,202207,1.1433,2,2,2,2,2,2,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,2,3,3,3,3,3,3,3,3,3,3
1.0,3,9,9,9,9,5,9,9,9,1,9,9,9,202207,1.1433,2,3,3,3,3,3,3,3,3,3,3
