PRICE,WEIGHT,SQFT,FINALDEST,LEASE,BEDROOMS,STATUS,REGION,TITLED,SECURED,LOCATION,PIERS
160000.0,7.3273,1600.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
9.0,7.3273,1600.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
250000.0,7.3273,1800.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0
170000.0,28.5786,1700.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
100000.0,28.5786,2000.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0
180000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0
200000.0,28.5786,2500.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
190000.0,28.5786,2300.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
9.0,7.3273,1500.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0
120000.0,7.3273,1200.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
170000.0,7.3273,1800.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0
120000.0,7.3273,1400.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
120000.0,7.3273,1400.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
150000.0,7.3273,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
9.0,7.3273,1700.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
170000.0,7.3273,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
160000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
150000.0,7.3273,1300.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
120000.0,7.3273,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
170000.0,7.3273,1800.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
110000.0,7.3273,1600.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
120000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
120000.0,7.3273,1300.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0
150000.0,7.3273,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
150000.0,7.3273,1300.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
150000.0,7.3273,1300.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
160000.0,7.3273,1500.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
170000.0,7.3273,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
160000.0,10.0526,1500.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0
96000.0,10.0526,1200.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0
180000.0,10.0526,2100.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0
180000.0,10.0526,2000.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0
160000.0,5.6,1600.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
170000.0,5.6,1900.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
200000.0,28.5786,1600.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0
160000.0,28.5786,1600.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
9.0,28.5786,2500.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0
160000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
120000.0,7.3273,1900.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
89000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
180000.0,10.0526,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
140000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
140000.0,10.0526,1900.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0
130000.0,10.0526,1700.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0
190000.0,10.0526,1500.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0
180000.0,10.0526,2100.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0
270000.0,6.7018,1800.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0
150000.0,10.0526,1500.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0
170000.0,10.0526,1400.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0
240000.0,10.0526,2100.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0
150000.0,10.0526,1300.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0
96000.0,10.0526,910.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0
130000.0,5.6,1200.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0
150000.0,5.6,1300.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0
130000.0,5.6,990.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
140000.0,5.6,1600.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0
170000.0,5.6,1700.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
160000.0,28.5786,2100.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
200000.0,28.5786,2500.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
170000.0,28.5786,1700.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0
150000.0,28.5786,1600.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0
9.0,28.5786,1600.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0
160000.0,28.5786,1600.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0
87000.0,28.5786,1500.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
190000.0,28.5786,2200.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0
140000.0,28.5786,2200.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0
9.0,28.5786,2000.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0
150000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0
160000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
240000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
190000.0,28.5786,2300.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
150000.0,7.3273,1800.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0
190000.0,28.5786,2300.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0
240000.0,28.5786,1800.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0
150000.0,28.5786,1600.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
240000.0,10.0526,1500.0,1.0,2.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0
180000.0,10.0526,2000.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0
140000.0,10.0526,1100.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0
170000.0,10.0526,1800.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0
150000.0,5.6,1500.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0
160000.0,5.6,1600.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0
130000.0,5.6,1400.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
150000.0,5.6,1300.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
160000.0,5.6,1500.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0
150000.0,5.6,1400.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
180000.0,5.6,1300.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0
160000.0,5.6,1600.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
170000.0,28.5786,1800.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0
260000.0,6.7018,2300.0,1.0,2.0,3.0,2.0,5.0,1.0,0.0,3.0,0.0
140000.0,7.3273,1100.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0
180000.0,28.5786,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0
170000.0,7.3273,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0
130000.0,7.3273,1900.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0
150000.0,10.0526,1200.0,1.0,2.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0
100000.0,5.6,1300.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
170000.0,5.6,1600.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0
140000.0,5.6,1700.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
170000.0,5.6,1900.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
120000.0,5.6,1200.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0
170000.0,5.6,1700.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
160000.0,5.6,1900.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
150000.0,5.6,1400.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0
150000.0,7.3273,1400.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0
150000.0,5.6,1200.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0
9.0,5.6,1500.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0
170000.0,5.6,1700.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0
160000.0,5.6,1600.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0
160000.0,28.5786,2200.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0
120000.0,7.3273,1300.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0
140000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0
130000.0,7.3273,1600.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0
210000.0,10.0526,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
230000.0,10.0526,1800.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
200000.0,10.0526,1500.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
170000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
87000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,28.5786,1100.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
200000.0,28.5786,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,28.5786,1100.0,2.0,1.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,28.5786,1100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,28.5786,1100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,28.5786,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,28.5786,2500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,28.5786,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
300000.0,10.0526,2000.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
300000.0,10.0526,1800.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
170000.0,10.0526,1300.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
300000.0,10.0526,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,7.3273,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
9.0,7.3273,1300.0,2.0,1.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,7.3273,1500.0,2.0,2.0,3.0,2.0,2.0,9.0,9.0,9.0,9.0
150000.0,28.5786,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,28.5786,2000.0,2.0,1.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
100000.0,28.5786,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,10.0526,2000.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
130000.0,10.0526,1400.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
160000.0,6.7018,1800.0,2.0,2.0,3.0,1.0,5.0,9.0,9.0,9.0,9.0
140000.0,10.0526,1300.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
130000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,5.6,990.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
150000.0,5.6,1300.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
150000.0,5.6,1900.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
150000.0,28.5786,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,7.3273,1500.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
250000.0,10.0526,2100.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
190000.0,28.5786,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
89000.0,7.3273,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
220000.0,10.0526,1600.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
180000.0,28.5786,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
190000.0,28.5786,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,28.5786,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,7.3273,1800.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0
180000.0,28.5786,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
190000.0,28.5786,2300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
120000.0,28.5786,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,28.5786,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
210000.0,5.6,1600.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
110000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,28.5786,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,10.0526,1800.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
170000.0,7.3273,2400.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
200000.0,28.5786,2500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
240000.0,28.5786,2300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,7.3273,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,10.0526,1500.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
300000.0,10.0526,1300.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,10.0526,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,28.5786,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,28.5786,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
110000.0,10.0526,1200.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
170000.0,28.5786,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,28.5786,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,5.6,1700.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
170000.0,5.6,1500.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
170000.0,7.3273,1700.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
240000.0,10.0526,2000.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
170000.0,28.5786,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
250000.0,7.3273,1700.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
110000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,28.5786,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
210000.0,28.5786,2500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,7.3273,1500.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,5.6,1600.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
220000.0,5.6,1300.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
140000.0,7.3273,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
9.0,7.3273,1500.0,2.0,1.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
170000.0,10.0526,1800.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
130000.0,5.6,1600.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
170000.0,5.6,1900.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
110000.0,5.6,1300.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
160000.0,5.6,1500.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
190000.0,28.5786,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,7.3273,1700.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
150000.0,28.5786,1100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,28.5786,1600.0,2.0,1.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,28.5786,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,7.3273,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
110000.0,28.5786,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
120000.0,28.5786,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,7.3273,2000.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
9.0,10.0526,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,28.5786,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,10.0526,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
86000.0,71.9071,1200.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0
71000.0,71.9071,1200.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
150000.0,26.3158,900.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0
150000.0,26.3158,1100.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0
67000.0,20.3,720.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0
57000.0,26.3158,720.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
73000.0,26.3158,720.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0
100000.0,26.3158,1300.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0
9.0,26.3158,1200.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0
77000.0,26.3158,900.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0
88000.0,26.3158,1100.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0
85000.0,26.3158,960.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0
66000.0,16.1333,700.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
53000.0,71.9071,1100.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0
88000.0,71.9071,1100.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
92000.0,71.9071,1200.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0
86000.0,71.9071,1000.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0
86000.0,71.9071,1000.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0
79000.0,20.3,920.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
87000.0,20.3,1100.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
98000.0,20.3,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0
9.0,20.3,1200.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
79000.0,20.3,960.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
93000.0,20.3,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
9.0,26.3158,1100.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
100000.0,20.3,960.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
81000.0,20.3,960.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
87000.0,20.3,1100.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
120000.0,20.3,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0
95000.0,20.3,1200.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0
79000.0,20.3,920.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
96000.0,20.3,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
92000.0,71.9071,1200.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
130000.0,71.9071,960.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
88000.0,20.3,1100.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
88000.0,20.3,1100.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
96000.0,20.3,1200.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
87000.0,20.3,1100.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
88000.0,20.3,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
74000.0,20.3,1100.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0
100000.0,20.3,1200.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
84000.0,20.3,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
82000.0,20.3,1100.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
100000.0,20.3,1300.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0
96000.0,26.3158,1200.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0
100000.0,26.3158,1300.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0
98000.0,26.3158,1300.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0
97000.0,26.3158,1300.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0
67000.0,16.1333,920.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0
86000.0,71.9071,1000.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
74000.0,71.9071,840.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0
81000.0,71.9071,960.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0
60000.0,71.9071,840.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0
130000.0,71.9071,1000.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
85000.0,71.9071,1000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
89000.0,71.9071,1100.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
87000.0,16.1333,1100.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
55000.0,16.1333,1100.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0
82000.0,16.1333,980.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
9.0,16.1333,920.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
84000.0,71.9071,1000.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
77000.0,16.1333,900.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
86000.0,71.9071,1000.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0
9.0,20.3,960.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
56000.0,20.3,840.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0
66000.0,20.3,1200.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0
